"","year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"1",1901,NA,NA,-0.23471811882375,0.776417555334124,0.966440261181071,1.06101751902427,-0.171735136027954,-0.536912543285791,-1.35189800081398,-1.2193667043505,-0.263242960116358,0.811584009512992
"2",1902,1.03961887215639,-0.204050734782364,0.194722858500004,0.238182842199179,1.76935465541212,0.73048339893718,0.765319961403359,0.512710130106174,0.832502424051691,0.757684647719584,-0.990992202669286,-1.23459084404614
"3",1903,-1.33305247825576,-0.309456632449557,-1.07988226175919,0.372113207523845,-0.147993942028863,0.170792684551356,-0.650298680719785,0.362374619137168,0.65702434481144,1.8474468105302,1.57625625159395,0.938249450848319
"4",1904,-1.08411363429568,-0.539407097017547,0.00363343143828788,0.693861235529437,0.152340359147305,0.18155268736269,-0.984237413725074,-1.40004869891179,-1.54221578476853,-0.842385948949194,0.182247638774791,0.653769088733398
"5",1905,0.130030214195582,-0.733184886544338,-0.518014531747129,0.724621081822419,0.301080967849827,-0.355751649186533,-0.528941715575031,0.952128437723837,1.5785658628659,2.22477432220209,1.57190630462024,0.365773186872655
"6",1906,-0.341987040683857,-0.403781268669121,0.992097732494676,-0.420384806750737,-0.359433452972814,-0.741750745428196,-0.7148812125358,-0.349622271536349,-0.371895056601604,-0.271031232213719,-0.321795169650842,-0.538869345823202
"7",1907,0.0127460446542727,-0.269438741029823,-0.290827554252334,-0.467885227224689,-0.219392987369263,0.528761472724693,0.986142992742742,1.15247254975812,0.362744491382489,-0.770286854973095,-1.79476118589538,-0.914222992500996
"8",1908,-0.26190600497288,0.681059778881626,0.188190889156068,0.998957433945069,1.62409941097484,1.07971963849942,0.396612962358178,-0.254464185082368,-0.104144518969435,-0.799434200236645,-1.24998188007311,-1.71826308826797
"9",1909,-1.28188299577047,-1.31092105777518,-0.0163841636082253,1.01571558565555,1.16947376498258,1.00392448981438,0.956549349059727,0.45225828847943,0.402800060982768,-0.459626504813833,0.508960944716175,0.915471664176302
"10",1910,1.33846002622665,1.37408001485583,-0.176894263086065,0.1178168801413,-0.531936529507842,0.0791999623186275,0.506598279761152,1.04817094763865,1.23008699102311,0.264735325451323,0.0831502523363788,-0.473532383647911
"11",1911,0.0559887564923394,0.147353298775631,0.575397236989318,0.699384488034178,-1.02886347235785,-0.95120977710448,-1.1876813603222,-1.34843025151565,-1.85058122824873,-1.49805506862725,-0.258845708139513,0.616027675651117
"12",1912,-0.13101290607418,-0.115206888447236,-0.167804079444607,0.386043117030951,0.164884685272488,0.858289099794073,-0.102031369613313,0.852771087124485,0.489390657766392,1.45997800343983,0.759645933816308,1.25073778404573
"13",1913,0.690100073011575,0.00950005203697696,-0.852694499267469,-0.858407546185438,-1.06018038924818,-1.39907447776065,-1.02144595026781,-0.413900622502434,-0.313367323649938,-0.449392005134873,-0.615521886535741,0.520666139072603
"14",1914,0.474248096813212,-0.116128368892127,0.441457874818738,0.539308988383326,1.23550535424137,-0.455220708172001,0.239831810665258,-0.628617970890466,-0.312254652522526,-0.676249187398196,0.0233770706910144,0.0791920930514953
"15",1915,0.565322294794765,0.401880620525406,1.44845355791227,0.296247282712258,0.335366826849755,-1.58145995828422,-0.852237788824223,-0.486838746121085,0.469941629600152,-0.0318386209808622,0.0125544620794186,1.17654528242387
"16",1916,2.23769231887445,2.16031519727674,1.14461852995688,-0.390030945564742,-0.356063810161125,0.993632643075914,1.12750080439645,1.33880174988756,0.537821742503086,0.755058280956564,0.251619642769569,1.09269469162036
"17",1917,1.06017029207997,0.630581789480938,0.554991346948148,0.623739853693925,0.00353559627256024,-1.56417723976314,-1.82301308370904,-1.21555685892868,-0.666639268798009,0.544379569356132,1.00307661303041,1.24720965710067
"18",1918,0.185708845788009,0.106132328596486,-0.461433395601485,-0.628319391378101,-1.5827362921193,-0.710757430074323,-0.149218703671883,0.879434786379068,1.16110663229414,0.769567114664707,-0.231499033200645,-0.598075102844113
"19",1919,-0.34578006838382,0.40723835466908,0.434741213053868,0.873631224471651,0.0372974735993815,-0.41795497487348,-0.165000394715433,0.447306003065675,-0.132060167142436,-0.554806600302356,-0.180958214548778,1.44377815740103
"20",1920,1.8063350907689,1.2729747717329,-0.800902998940648,0.112299715528283,0.935364022477216,1.41195026922739,0.530336463106621,0.373322864978585,0.408096372971064,-0.436345724423467,-1.61608062422716,-1.62358450489893
"21",1921,0.137210010192771,0.647060281786053,-0.635934994161245,-1.90478099868203,-1.67024318318755,-0.739468192084151,-0.973677301114501,-0.451099723940642,-0.695617478219293,-0.125156920763294,0.0138342868529307,1.10283154589028
"22",1922,1.23438734150029,0.789349759243496,0.353822303303242,0.654054923777352,0.120559486227805,-0.357156116911752,0.936552784420512,1.55598335685489,2.08969660063461,1.22250161275833,0.748085247855969,-0.2745791060114
"23",1923,-0.362387167188387,-0.203551570261905,-1.25751277784647,-0.443592599071576,0.475892878032495,1.47702801206042,1.0874252899653,0.924206963438366,0.572982839940454,0.922614677626912,0.832039290924508,0.646696990907375
"24",1924,-0.475918777131998,-1.20627052811835,-0.81278358639226,1.52496907982141,1.88012280272207,1.27872866030865,0.672289291121434,0.409791199810717,0.748792014787798,-0.362761482471032,-1.1889977059638,-1.74704220710552
"25",1925,-1.4355814482656,-1.03407265771241,-0.237953827163463,-0.270439916260355,-0.68646456224494,-1.1504152535514,-1.47588397394616,-0.813871025779797,0.334368380462581,1.3916926131988,1.648422516322,1.42468246281984
